Plot A week 4,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Comments,Serial Number
1,2025-03-18 10:25:41,19.0,54.0,9.5,,065051776
85,2025-03-20 04:25:41,5.5,95.0,4.8,
86,2025-03-20 04:55:41,5.0,96.0,4.4,
87,2025-03-20 05:25:41,5.0,94.5,4.2,
88,2025-03-20 05:55:41,4.5,95.5,3.8,
89,2025-03-20 06:25:41,5.0,97.0,4.6,
90,2025-03-20 06:55:41,5.0,95.0,4.3,
91,2025-03-20 07:25:41,5.0,96.0,4.4,
92,2025-03-20 07:55:41,5.0,94.5,4.2,
93,2025-03-20 08:25:41,5.5,95.0,4.8,
94,2025-03-20 08:55:41,10.0,88.0,8.1,
95,2025-03-20 09:25:41,12.5,75.0,8.2,
96,2025-03-20 09:55:41,14.0,66.5,7.9,
97,2025-03-20 10:25:41,14.5,64.0,7.8,
98,2025-03-20 10:55:41,15.5,60.5,7.9,
99,2025-03-20 11:25:41,17.0,51.5,6.9,
100,2025-03-20 11:55:41,18.0,49.5,7.3,
101,2025-03-20 12:25:41,19.0,47.5,7.6,
102,2025-03-20 12:55:41,19.0,48.0,7.8,
103,2025-03-20 13:25:41,20.0,41.5,6.5,
104,2025-03-20 13:55:41,20.5,42.5,7.3,
105,2025-03-20 14:25:41,21.0,38.0,6.2,
106,2025-03-20 14:55:41,22.0,37.5,6.8,
107,2025-03-20 15:25:41,21.5,35.5,5.6,
108,2025-03-20 15:55:41,21.5,37.5,6.4,
109,2025-03-20 16:25:41,21.0,34.5,4.8,
110,2025-03-20 16:55:41,20.5,36.0,4.9,
111,2025-03-20 17:25:41,20.5,36.0,4.9,
112,2025-03-20 17:55:41,19.0,41.5,5.6,
113,2025-03-20 18:25:41,17.5,43.5,5.0,
114,2025-03-20 18:55:41,14.5,52.5,4.9,
115,2025-03-20 19:25:41,11.0,63.5,4.4,
116,2025-03-20 19:55:41,8.5,73.5,4.0,
117,2025-03-20 20:25:41,8.5,74.5,4.2,
118,2025-03-20 20:55:41,8.0,75.0,3.8,
119,2025-03-20 21:25:41,7.5,76.5,3.6,
120,2025-03-20 21:55:41,6.5,78.5,3.0,
121,2025-03-20 22:25:41,6.5,80.5,3.4,
122,2025-03-20 22:55:41,6.0,80.5,2.9,
123,2025-03-20 23:25:41,6.5,81.5,3.6,
124,2025-03-20 23:55:41,6.0,82.5,3.3,
125,2025-03-21 00:25:41,6.0,84.5,3.6,
126,2025-03-21 00:55:41,5.5,86.5,3.4,
127,2025-03-21 01:25:41,5.0,86.5,2.9,
128,2025-03-21 01:55:41,5.0,89.0,3.3,
129,2025-03-21 02:25:41,5.0,90.0,3.5,
130,2025-03-21 02:55:41,4.5,92.0,3.3,
131,2025-03-21 03:25:41,4.0,91.5,2.7,
132,2025-03-21 03:55:41,4.5,93.5,3.5,
133,2025-03-21 04:25:41,4.5,93.0,3.5,
134,2025-03-21 04:55:41,4.5,94.0,3.6,
135,2025-03-21 05:25:41,4.5,93.0,3.5,
136,2025-03-21 05:55:41,4.5,93.0,3.5,
137,2025-03-21 06:25:41,4.0,92.0,2.8,
138,2025-03-21 06:55:41,4.0,92.5,2.9,
139,2025-03-21 07:25:41,4.5,92.5,3.4,
140,2025-03-21 07:55:41,5.0,91.5,3.7,
141,2025-03-21 08:25:41,6.5,88.5,4.7,
142,2025-03-21 08:55:41,13.0,68.5,7.3,
143,2025-03-21 09:25:41,15.0,60.0,7.3,
144,2025-03-21 09:55:41,16.5,51.5,6.5,
145,2025-03-21 10:25:41,17.0,48.5,6.1,
146,2025-03-21 10:55:41,19.0,45.0,6.8,
147,2025-03-21 11:25:41,19.5,44.5,7.1,
148,2025-03-21 11:55:41,20.5,39.5,6.3,
149,2025-03-21 12:25:41,22.0,41.5,8.3,
150,2025-03-21 12:55:41,21.5,41.0,7.7,
151,2025-03-21 13:25:41,20.5,43.0,7.5,
152,2025-03-21 13:55:41,22.0,37.5,6.8,
153,2025-03-21 14:25:41,20.0,42.5,6.9,
154,2025-03-21 14:55:41,22.0,41.0,8.2,
155,2025-03-21 15:25:41,23.0,40.5,8.9,
156,2025-03-21 15:55:41,22.5,42.5,9.1,
157,2025-03-21 16:25:41,21.0,42.5,7.8,
158,2025-03-21 16:55:41,19.5,44.5,7.1,
159,2025-03-21 17:25:41,20.5,42.5,7.3,
160,2025-03-21 17:55:41,19.0,48.5,7.9,
161,2025-03-21 18:25:41,16.5,51.5,6.5,
162,2025-03-21 18:55:41,15.5,54.5,6.4,
163,2025-03-21 19:25:41,12.0,66.5,6.0,
164,2025-03-21 19:55:41,11.0,71.5,6.1,
165,2025-03-21 20:25:41,9.0,75.5,4.9,
166,2025-03-21 20:55:41,8.5,78.5,5.0,
167,2025-03-21 21:25:41,8.0,80.5,4.9,
168,2025-03-21 21:55:41,8.0,82.5,5.2,
169,2025-03-21 22:25:41,7.0,83.5,4.4,
170,2025-03-21 22:55:41,7.5,86.0,5.3,
171,2025-03-21 23:25:41,7.5,85.0,5.1,
172,2025-03-21 23:55:41,7.0,87.0,5.0,
173,2025-03-22 00:25:41,7.0,90.0,5.5,
174,2025-03-22 00:55:41,7.0,89.0,5.3,
175,2025-03-22 01:25:41,6.5,92.0,5.3,
176,2025-03-22 01:55:41,7.0,93.0,5.9,
177,2025-03-22 02:25:41,7.5,91.5,6.2,
178,2025-03-22 02:55:41,7.5,90.0,6.0,
179,2025-03-22 03:25:41,7.5,88.5,5.7,
180,2025-03-22 03:55:41,7.5,89.0,5.8,
181,2025-03-22 04:25:41,7.0,90.5,5.6,
182,2025-03-22 04:55:41,7.0,91.0,5.6,
183,2025-03-22 05:25:41,7.0,93.0,5.9,
184,2025-03-22 05:55:41,7.0,93.5,6.0,
185,2025-03-22 06:25:41,7.0,92.5,5.9,
186,2025-03-22 06:55:41,6.5,96.0,5.9,
187,2025-03-22 07:25:41,7.0,95.0,6.3,
188,2025-03-22 07:55:41,8.5,94.5,7.7,
189,2025-03-22 08:25:41,10.0,92.0,8.8,
190,2025-03-22 08:55:41,12.0,86.0,9.7,
191,2025-03-22 09:25:41,14.5,75.5,10.2,
192,2025-03-22 09:55:41,17.5,65.0,10.9,
193,2025-03-22 10:25:41,18.5,61.0,10.8,
194,2025-03-22 10:55:41,20.5,55.5,11.3,
195,2025-03-22 11:25:41,17.0,63.0,9.9,
196,2025-03-22 11:55:41,18.5,58.0,10.1,
197,2025-03-22 12:25:41,18.5,57.0,9.8,
198,2025-03-22 12:55:41,17.5,61.0,9.9,
199,2025-03-22 13:25:41,15.5,67.0,9.4,
200,2025-03-22 13:55:41,16.5,65.5,10.0,
201,2025-03-22 14:25:41,16.5,64.5,9.8,
202,2025-03-22 14:55:41,18.0,61.0,10.4,
203,2025-03-22 15:25:41,17.5,60.0,9.7,
204,2025-03-22 15:55:41,18.5,61.0,10.8,
205,2025-03-22 16:25:41,17.0,61.5,9.6,
206,2025-03-22 16:55:41,16.5,63.0,9.4,
207,2025-03-22 17:25:41,21.5,55.0,12.1,
208,2025-03-22 17:55:41,19.5,54.5,10.1,
209,2025-03-22 18:25:41,16.5,64.0,9.7,
210,2025-03-22 18:55:41,17.0,62.5,9.8,
211,2025-03-22 19:25:41,13.5,72.0,8.6,
212,2025-03-22 19:55:41,12.0,77.0,8.1,
213,2025-03-22 20:25:41,11.0,81.5,8.0,
214,2025-03-22 20:55:41,9.5,85.5,7.2,
215,2025-03-22 21:25:41,9.5,87.5,7.5,
216,2025-03-22 21:55:41,9.0,91.0,7.6,
217,2025-03-22 22:25:41,9.0,90.0,7.5,
218,2025-03-22 22:55:41,8.5,92.0,7.3,
219,2025-03-22 23:25:41,8.0,94.0,7.1,
220,2025-03-22 23:55:41,8.5,93.5,7.5,
221,2025-03-23 00:25:41,8.0,94.0,7.1,
222,2025-03-23 00:55:41,8.0,94.0,7.1,
223,2025-03-23 01:25:41,7.5,95.5,6.8,
224,2025-03-23 01:55:41,7.5,96.0,6.9,
225,2025-03-23 02:25:41,7.0,96.0,6.4,
226,2025-03-23 02:55:41,7.0,96.0,6.4,
227,2025-03-23 03:25:41,7.0,96.5,6.5,
228,2025-03-23 03:55:41,7.0,97.0,6.6,
229,2025-03-23 04:25:41,6.5,97.0,6.1,
230,2025-03-23 04:55:41,6.5,97.0,6.1,
231,2025-03-23 05:25:41,7.0,98.0,6.7,
232,2025-03-23 05:55:41,7.0,98.0,6.7,
233,2025-03-23 06:25:41,7.0,98.5,6.8,
234,2025-03-23 06:55:41,7.0,97.5,6.6,
235,2025-03-23 07:25:41,6.5,98.5,6.3,
236,2025-03-23 07:55:41,7.0,98.0,6.7,
237,2025-03-23 08:25:41,8.0,99.5,7.9,
238,2025-03-23 08:55:41,13.0,90.5,11.5,
239,2025-03-23 09:25:41,16.0,78.5,12.3,
240,2025-03-23 09:55:41,18.5,66.5,12.1,
241,2025-03-23 10:25:41,19.5,61.0,11.8,
242,2025-03-23 10:55:41,21.5,56.0,12.4,
243,2025-03-23 11:25:41,23.5,52.0,13.1,
244,2025-03-23 11:55:41,25.0,45.5,12.4,
245,2025-03-23 12:25:41,26.0,44.5,13.0,
246,2025-03-23 12:55:41,26.5,39.5,11.6,
247,2025-03-23 13:25:41,26.5,40.5,12.0,
248,2025-03-23 13:55:41,27.5,38.0,11.9,
249,2025-03-23 14:25:41,27.0,40.5,12.4,
250,2025-03-23 14:55:41,26.0,41.0,11.7,
251,2025-03-23 15:25:41,25.5,39.0,10.5,
252,2025-03-23 15:55:41,26.5,42.0,12.5,
253,2025-03-23 16:25:41,27.5,37.5,11.7,
254,2025-03-23 16:55:41,27.0,40.0,12.3,
255,2025-03-23 17:25:41,27.0,42.5,13.2,
256,2025-03-23 17:55:41,26.0,42.5,12.3,
257,2025-03-23 18:25:41,25.5,42.0,11.7,
258,2025-03-23 18:55:41,23.5,46.0,11.2,
259,2025-03-23 19:25:41,17.5,58.5,9.3,
260,2025-03-23 19:55:41,14.0,68.5,8.3,
261,2025-03-23 20:25:41,13.0,76.5,9.0,
262,2025-03-23 20:55:41,12.5,80.5,9.2,
263,2025-03-23 21:25:41,12.5,83.0,9.7,
264,2025-03-23 21:55:41,12.5,80.5,9.2,
265,2025-03-23 22:25:41,12.0,80.5,8.8,
266,2025-03-23 22:55:41,11.5,83.5,8.8,
267,2025-03-23 23:25:41,12.0,84.0,9.4,
268,2025-03-23 23:55:41,11.0,85.5,8.7,
269,2025-03-24 00:25:41,11.0,87.0,8.9,
270,2025-03-24 00:55:41,11.0,85.5,8.7,
271,2025-03-24 01:25:41,11.0,84.5,8.5,
272,2025-03-24 01:55:41,11.0,84.5,8.5,
273,2025-03-24 02:25:41,11.0,84.0,8.4,
274,2025-03-24 02:55:41,11.0,84.5,8.5,
275,2025-03-24 03:25:41,10.5,85.5,8.2,
276,2025-03-24 03:55:41,10.0,88.0,8.1,
277,2025-03-24 04:25:41,9.5,89.0,7.8,
278,2025-03-24 04:55:41,10.0,88.0,8.1,
279,2025-03-24 05:25:41,10.0,87.5,8.0,
280,2025-03-24 05:55:41,10.0,89.0,8.3,
281,2025-03-24 06:25:41,9.5,87.5,7.5,
282,2025-03-24 06:55:41,8.5,93.0,7.4,
283,2025-03-24 07:25:41,9.0,91.5,7.7,
284,2025-03-24 07:55:41,9.5,91.5,8.2,
285,2025-03-24 08:25:41,10.5,91.5,9.2,
286,2025-03-24 08:55:41,19.0,69.0,13.2,
287,2025-03-24 09:25:41,21.5,57.0,12.6,
288,2025-03-24 09:55:41,22.0,58.0,13.4,
289,2025-03-24 10:25:41,23.5,52.5,13.2,
290,2025-03-24 10:55:41,23.5,55.0,13.9,
291,2025-03-24 11:25:41,25.0,55.0,15.3,
292,2025-03-24 11:55:41,27.0,51.5,16.2,
293,2025-03-24 12:25:41,28.0,49.5,16.4,
294,2025-03-24 12:55:41,29.0,45.0,15.9,
295,2025-03-24 13:25:41,29.5,42.0,15.2,
296,2025-03-24 13:55:41,29.5,41.0,14.9,
297,2025-03-24 14:25:41,30.0,41.0,15.3,
298,2025-03-24 14:55:41,30.5,41.5,15.9,
299,2025-03-24 15:25:41,30.5,41.5,15.9,
300,2025-03-24 15:55:41,31.0,43.0,17.0,
301,2025-03-24 16:25:41,30.5,40.0,15.4,
302,2025-03-24 16:55:41,30.5,42.5,16.3,
303,2025-03-24 17:25:41,30.0,43.0,16.1,
304,2025-03-24 17:55:41,29.0,42.0,14.8,
305,2025-03-24 18:25:41,27.5,43.5,14.0,
306,2025-03-24 18:55:41,25.5,49.0,14.0,
307,2025-03-24 19:25:41,19.5,61.5,11.9,
308,2025-03-24 19:55:41,16.5,74.5,12.0,
309,2025-03-24 20:25:41,15.5,76.5,11.4,
310,2025-03-24 20:55:41,14.5,81.0,11.3,
311,2025-03-24 21:25:41,14.0,82.5,11.1,
312,2025-03-24 21:55:41,13.5,83.0,10.7,
313,2025-03-24 22:25:41,13.5,82.5,10.6,
314,2025-03-24 22:55:41,13.5,82.5,10.6,
315,2025-03-24 23:25:41,13.5,83.0,10.7,
316,2025-03-24 23:55:41,13.0,82.5,10.1,
317,2025-03-25 00:25:41,13.0,83.5,10.3,
318,2025-03-25 00:55:41,12.0,87.0,9.9,
319,2025-03-25 01:25:41,12.5,84.5,10.0,
320,2025-03-25 01:55:41,12.5,86.0,10.2,
321,2025-03-25 02:25:41,12.0,85.0,9.6,
322,2025-03-25 02:55:41,12.0,86.5,9.8,
323,2025-03-25 03:25:41,12.0,86.5,9.8,
324,2025-03-25 03:55:41,12.0,85.5,9.6,
325,2025-03-25 04:25:41,11.5,88.5,9.7,
326,2025-03-25 04:55:41,12.0,88.5,10.2,
327,2025-03-25 05:25:41,11.5,90.5,10.0,
328,2025-03-25 05:55:41,11.5,91.0,10.1,
329,2025-03-25 06:25:41,11.5,91.5,10.2,
330,2025-03-25 06:55:41,10.5,93.5,9.5,
331,2025-03-25 07:25:41,11.0,92.5,9.8,
332,2025-03-25 07:55:41,11.5,93.5,10.5,
333,2025-03-25 08:25:41,12.5,94.0,11.6,
334,2025-03-25 08:55:41,21.0,72.5,15.9,
335,2025-03-25 09:25:41,23.5,59.5,15.2,
336,2025-03-25 09:55:41,26.0,54.5,16.1,
337,2025-03-25 10:25:41,26.5,55.0,16.7,
